__table__,month,sku_id,sku_name,keyword,total_views,impression_pct,attributed_views
fk_keywords,2026-04,dj5b2,DJ-5 Bahu (2),heavy jhumka for women,4621,1.3957,66
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,antique jhumka for women,286,22.6,65
fk_keywords,2026-04,dj6b,DJ-6 Bahubali,bahubali jhumka for women,5035,1.29,65
fk_keywords,2026-04,fk-e-26,E-26,earrings with chain,1074,5.894,65
fk_keywords,2026-04,fk-nj-3,NJ-3,bahubali earrings,562,10.285,65
fk_keywords,2026-04,fk-kamarband--1,KAMARBAND-(1),laxmi devi earrings,750,8.59,64
fk_keywords,2026-04,fk-oc1,OC1,bahubali jhumki,434,14.1814,64
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),rajasthani ghungroo bangle set,277,18.09,64
fk_keywords,2026-04,fk-nj3,NJ3,ghungroo bangles golden chuda,218,29.796,63
fk_keywords,2026-04,bangle4,BANGLE-4,rajasthani ghungroo bangle set,201,30.935,62
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,jhumka with side chain,3824,1.629,61
fk_keywords,2026-04,fk-dn-8-red,DN-8-RED,jhumka for women,451,16.83,59
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),earrings jhumka heavy,905,4.335,59
fk_keywords,2026-04,nj-mini,NJ Mini,kan kempu jhumka earrings,1000,7.6,59
fk_keywords,2026-04,bangle4,BANGLE-4,ghungroo bangles golden chuda,201,28.77,58
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,bahubali earrings,539,10.285,58
fk_keywords,2026-04,fk-dj-3,DJ-3,bahubali earrings,408,14.03,58
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,jhumka gold,1665,3.4867,57
fk_keywords,2026-04,fk-dj-3,DJ-3,antique jhumka for women,253,22.6,57
fk_keywords,2026-04,fk-e-17,E-17,kan kempu jhumka earrings,568,11.314,57
fk_keywords,2026-04,fk-nj-3,NJ-3,kan kempu jhumka earrings,809,9.744,57
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),bahubali earrings,428,12.3167,57
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,earrings with chain,1114,4.84,56
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,earrings chain,3593,1.5911,56
fk_keywords,2026-04,fk-nj2,NJ2,jhumka chain set,326,16.7575,56
fk_keywords,2026-04,fk-e-26,E-26,jhumka gold,1217,4.2317,55
fk_keywords,2026-04,fk-kamarband--1,KAMARBAND-(1),traditional earrings,1465,4.1367,55
fk_keywords,2026-04,dj3b,Bahubali DJ3,gold jhumki,3983,1.36,54
fk_keywords,2026-04,fk-jc-1-2,JC-1.2,rajasthani ghungroo bangle set,177,32.418,54
fk_keywords,2026-04,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,earrings for women,1824,2.8567,53
fk_keywords,2026-04,fk-nj-3,NJ-3,earrings with chain,850,6.08,53
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,jhumka chain set,299,16.7575,52
fk_keywords,2026-04,dj3b,Bahubali DJ3,bahubali jhumka for women,3983,1.29,52
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,earrings for women,1555,3.5563,52
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,earrings for women,1747,2.984,52
fk_keywords,2026-04,fk-nj-3,NJ-3,jhumki with ear chain,583,9.472,52
fk_keywords,2026-04,ogdj11,OG DJ-11,kan kempu jhumka earrings,1405,4.57,52
fk_keywords,2026-04,bangle,BANGLE-5 FIVE,earrings with chain,757,5.6167,51
fk_keywords,2026-04,fk-jc-1-2,JC-1.2,ghungroo bangles golden chuda,177,29.796,51
fk_keywords,2026-04,fk-kamarband--1,KAMARBAND-(1),lakshmi jhumka,750,6.5233,51
fk_keywords,2026-04,fk-nj2,NJ2,jhumka for women,331,13.785,51
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,antique jhumka for women,218,22.6,50
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),kan kempu jhumka earrings,1318,7.3025,50
fk_keywords,2026-04,fk-e-17,E-17,jhumka chain set,286,16.7575,49
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),earrings with chain,738,6.58,49
fk_keywords,2026-04,njo2,NJO-2 Silver Bahubali,jhumka chain,3584,1.3522,49
fk_keywords,2026-04,fk-e-17,E-17,antique jhumka for women,210,22.6,48
fk_keywords,2026-04,fk-e-26,E-26,bahubali earrings,422,10.285,48
fk_keywords,2026-04,fk-nj-3,NJ-3,jhumka chain,660,7.836,47
fk_keywords,2026-04,fk-e-17,E-17,earrings with chain,788,5.6367,46
fk_keywords,2026-04,fk-jc-1-2,JC-1.2,bahubali jhumki,328,15.715,46
fk_keywords,2026-04,fk-nj2,NJ2,earrings jhumka heavy,892,4.139,46
fk_keywords,2026-04,fk-og-nj-3-three,OG NJ-3 THREE,jhumka chain,3425,1.3522,46
fk_keywords,2026-04,nj-sm,NJ Small,heavy jhumka for women,3244,1.3957,46
fk_keywords,2026-04,fk-e-26,E-26,jhumka chain set,270,16.1833,45
fk_keywords,2026-04,fk-nj-3,NJ-3,jhumka gold,961,4.3825,45
fk_keywords,2026-04,ogdj11,OG DJ-11,bahubali jhumki,173,24.8525,45
fk_keywords,2026-04,fk-nj-3,NJ-3,antique jhumka for women,196,22.6,44
fk_keywords,2026-04,nj-mini,NJ Mini,earrings with chain,906,4.79,44
fk_keywords,2026-04,dj14b,DJ-14 Bahubali,bahubali earrings,339,12.3167,43
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,jhumka gold,1207,3.65,43
fk_keywords,2026-04,fk-nj2,NJ2,bahubali earrings,366,10.285,43
fk_keywords,2026-04,fk-pmc1,PMC1,rajasthani ghungroo bangle set,130,29.395,43
fk_keywords,2026-04,nj-mini,NJ Mini,antique jhumka for women,189,22.6,43
fk_keywords,2026-04,nj-mini,NJ Mini,bahubali earrings,402,10.285,43
fk_keywords,2026-04,ogdj14,OG DJ-14,bahubali jhumki,432,8.325,43
fk_keywords,2026-04,dj11b,DJ-11 Bahubali,gold jhumki,3117,1.36,42
fk_keywords,2026-04,dj8,DJ-8,jhumka chain set,219,19.055,42
fk_keywords,2026-04,fk-nj2,NJ2,kan kempu jhumka earrings,254,16.7767,42
fk_keywords,2026-04,fk-pmc1,PMC1,ghungroo bangles golden chuda,130,29.99,42
fk_keywords,2026-04,dj8,DJ-8,bahubali jhumki,306,19.6575,41
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,jhumka,745,5.84,41
fk_keywords,2026-04,fk-oc1,OC1,earrings jhumka heavy,716,4.139,41
fk_keywords,2026-04,fk-oc1,OC1,jhumka chain set,242,16.7575,41
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),earrings jhumka heavy,608,4.786,41
fk_keywords,2026-04,nj-sm,NJ Small,jhumka with hair chain,695,5.85,41
fk_keywords,2026-04,dj11b,DJ-11 Bahubali,bahubali jhumka for women,3117,1.29,40
fk_keywords,2026-04,fk-e-26,E-26,antique jhumka for women,178,22.6,40
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),kan kempu jhumka earrings,767,11.4775,40
fk_keywords,2026-04,dj14b,DJ-14 Bahubali,jhumka,673,5.84,39
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,earrings for women,1182,3.736,39
fk_keywords,2026-04,dj8,DJ-8,jhumka for women,225,11.7767,39
fk_keywords,2026-04,fk-e-17,E-17,bahubali earrings,362,10.285,39
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),chain earrings,1270,3.1,39
fk_keywords,2026-04,ogdj11,OG DJ-11,rajasthani ghungroo bangle set,115,29.395,39
fk_keywords,2026-04,fk-dj-3,DJ-3,jhumka with side chain,2346,1.6833,38
fk_keywords,2026-04,fk-nj2,NJ2,jhumki with ear chain,394,9.472,38
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),bangle set,201,16.73,38
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),jhumka gold,795,4.6367,38
fk_keywords,2026-04,bangle,BANGLE-5 FIVE,earrings jhumka heavy,779,4.2567,37
fk_keywords,2026-04,fk-dn-8-pink,DN-8-PINK,earrings jhumka heavy,256,14.48,37
fk_keywords,2026-04,fk-e-17,E-17,bangle set,193,19.13,37
fk_keywords,2026-04,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,heavy jhumka for women,2718,1.3957,37
fk_keywords,2026-04,fk-oc2,OC2,jwellery jewellery set,86,36.005,37
fk_keywords,2026-04,nj-mini,NJ Mini,jhumka,642,5.84,37
fk_keywords,2026-04,ogdj11,OG DJ-11,ghungroo bangles golden chuda,115,29.99,37
fk_keywords,2026-04,ogdj11,OG DJ-11,jhumka chain set,216,16.7575,37
fk_keywords,2026-04,bangle,BANGLE-5 FIVE,jhumka gold,755,4.72,36
fk_keywords,2026-04,dj5b2,DJ-5 Bahu (2),jhumka chain,2695,1.3538,36
fk_keywords,2026-04,fk-e-17,E-17,jhumka gold,788,4.28,36
fk_keywords,2026-04,fk-nj2,NJ2,antique jhumka for women,160,22.6,36
fk_keywords,2026-04,fk-nj3,NJ3,bahubali jhumki,345,8.556,36
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,jhumki with ear chain,459,9.472,35
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,bahubali earrings set,695,5.518,35
fk_keywords,2026-04,fk-e-17,E-17,silver jhumka for women,417,8.72,35
fk_keywords,2026-04,fk-e-26,E-26,black jhumka for women,143,24.37,35
fk_keywords,2026-04,fk-nj2,NJ2,jhumka,587,5.84,35
fk_keywords,2026-04,njo2,NJO-2 Silver Bahubali,jhumkas earrings,2136,1.63,35
fk_keywords,2026-04,ogdj11,OG DJ-11,chain earrings,1269,2.95,35
fk_keywords,2026-04,ogdj6,OG DJ-6,gold jhumki,2639,1.36,35
fk_keywords,2026-04,dj8,DJ-8,black jhumka for women,138,24.37,34
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,chain earrings,1527,2.3587,34
fk_keywords,2026-04,fk-dn-5-purple,DN-5-PURPLE,antique jhumka for women,153,22.6,34
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),earrings with chain,520,5.51,34
fk_keywords,2026-04,nj-mini,NJ Mini,jhumka gold,975,3.5557,34
fk_keywords,2026-04,ogdj14,OG DJ-14,jhumkas earrings,2021,1.8114,34
fk_keywords,2026-04,ogdj6,OG DJ-6,bahubali jhumka for women,2639,1.29,34
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,jhumka,545,5.84,33
fk_keywords,2026-04,dj8,DJ-8,earrings jhumka heavy,498,5.605,33
fk_keywords,2026-04,fk-dj-3,DJ-3,earrings chain,2124,1.5515,33
fk_keywords,2026-04,fk-e-17,E-17,jhumka,680,5.84,33
fk_keywords,2026-04,fk-e-17,E-17,jhumki with ear chain,348,9.472,33
fk_keywords,2026-04,fk-oc1,OC1,kan kempu jhumka earrings,214,16.7767,33
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),ghungroo bangles golden chuda,114,24.4183,33
fk_keywords,2026-04,nj-mini,NJ Mini,earrings for women,930,3.6633,33
fk_keywords,2026-04,dj5b2,DJ-5 Bahu (2),jhumkas earrings,1926,1.63,32
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,black jhumka for women,133,24.37,32
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,jhumka with hair chain,553,5.85,32
fk_keywords,2026-04,fk-e-26,E-26,jhumka chain,719,5.926,32
fk_keywords,2026-04,fk-e-26,E-26,jhumki with ear chain,354,9.31,32
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,bahubali earrings set,542,5.518,31
fk_keywords,2026-04,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,jhumka,543,5.8567,31
fk_keywords,2026-04,fk-nj2,NJ2,jhumka chain,326,9.46,31
fk_keywords,2026-04,fk-nj3,NJ3,jhumka chain set,169,18.8633,31
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),kan kempu jhumka earrings,586,8.6967,31
fk_keywords,2026-04,njo2,NJO-2 Silver Bahubali,heavy earrings for women,2121,1.422,31
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,jhumka chain,299,9.46,30
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,muthu jhumki,660,4.7633,30
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,jhumka with hair chain,507,5.85,30
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,bangle set,159,19.13,30
fk_keywords,2026-04,fk-dj-3,DJ-3,black jhumka for women,122,24.37,30
fk_keywords,2026-04,fk-dn-5-purple,DN-5-PURPLE,bahubali jhumki,162,19.355,30
fk_keywords,2026-04,fk-dn-5-purple,DN-5-PURPLE,kan kempu jhumka earrings,153,19.83,30
fk_keywords,2026-04,fk-dn-8-red,DN-8-RED,earrings jhumka heavy,429,6.57,30
fk_keywords,2026-04,fk-nj-3,NJ-3,jhumka,501,6.4375,30
fk_keywords,2026-04,nj-sm,NJ Small,jhumka chain,2190,1.3538,30
fk_keywords,2026-04,fk-dn-8-purple,DN-8-PURPLE,bahubali jhumki,194,15.1467,29
fk_keywords,2026-04,fk-nj-3,NJ-3,bahubali earrings set,560,5.518,29
fk_keywords,2026-04,fk-oc1,OC1,jhumka,516,5.84,29
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),rajasthani ghungroo bangle set,114,14.6317,29
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,chain earrings,1114,2.51,28
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,heavy jhumka for women,2077,1.3918,28
fk_keywords,2026-04,fk-dj-3,DJ-3,earrings for women,849,3.1867,28
fk_keywords,2026-04,fk-dn-8-green,DN-8-GREEN,bahubali jhumki,135,21.8883,28
fk_keywords,2026-04,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,jhumka chain,2062,1.3538,28
fk_keywords,2026-04,fk-nj3,NJ3,jhumka for women,178,13.785,28
fk_keywords,2026-04,fk-oc1,OC1,jhumki with ear chain,285,9.472,28
fk_keywords,2026-04,nj-sm,NJ Small,bahubali jhumka,494,5.695,28
fk_keywords,2026-04,dj14b,DJ-14 Bahubali,rajasthani ghungroo bangle set,70,38.35,27
fk_keywords,2026-04,fk-dj-3,DJ-3,bangle set,142,19.13,27
fk_keywords,2026-04,fk-e-17,E-17,jhumka chain,286,9.46,27
fk_keywords,2026-04,fk-e-26,E-26,bangle set,140,19.13,27
fk_keywords,2026-04,fk-j-7-bahubali,J-7 Bahubali,bahubali jhumki,142,21.466,27
fk_keywords,2026-04,fk-nj-3,NJ-3,chain earrings for women heavy jhumka,724,4.345,27
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),jhumka gold,570,4.6867,27
fk_keywords,2026-04,ogdj11,OG DJ-11,jhumka chain,509,7.836,27
fk_keywords,2026-04,ogdj5,OG DJ-5,gold jhumki,2008,1.36,27
fk_keywords,2026-04,bangle,BANGLE-5 FIVE,earrings for women,763,5.646,26
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,earrings chain,1429,1.7986,26
fk_keywords,2026-04,fk-dj-2,DJ-2,bahubali jhumki,125,22.016,26
fk_keywords,2026-04,fk-dn-8-green,DN-8-GREEN,earrings jhumka heavy,195,10.055,26
fk_keywords,2026-04,fk-dn-8-red,DN-8-RED,earrings with chain,429,5.175,26
fk_keywords,2026-04,fk-e-26,E-26,chain earrings,889,2.742,26
fk_keywords,2026-04,fk-gb2,GB2,bahubali jhumki,134,22.964,26
fk_keywords,2026-04,fk-jc-1-2,JC-1.2,jhumka chain set,148,16.7575,26
fk_keywords,2026-04,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,earrings jhumka heavy kashmiri,371,5.88,26
fk_keywords,2026-04,fk-nj2,NJ2,black jhumka for women,106,24.37,26
fk_keywords,2026-04,fk-og-nj-3-three,OG NJ-3 THREE,jhumkas earrings,1561,1.63,26
fk_keywords,2026-04,ogdj5,OG DJ-5,bahubali jhumka for women,2008,1.29,26
fk_keywords,2026-04,bangle4,BANGLE-4,ear chain for women,46,53.6,25
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,chain earrings for women heavy jhumka,522,4.345,25
fk_keywords,2026-04,fk-dj-3,DJ-3,jhumkas earrings,1387,1.8638,25
fk_keywords,2026-04,fk-dj-3,DJ-3,muthu jhumki,398,6.1567,25
fk_keywords,2026-04,fk-dn-8-purple,DN-8-PURPLE,antique jhumka for women,111,22.6,25
fk_keywords,2026-04,fk-e-17,E-17,muthu jhumki,576,4.7633,25
fk_keywords,2026-04,fk-jc-1-2,JC-1.2,earrings jhumka heavy,448,4.139,25
fk_keywords,2026-04,fk-nj-3,NJ-3,bangle set,133,19.13,25
fk_keywords,2026-04,fk-oc1,OC1,jhumka for women,163,13.785,25
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),bangle set,133,15.93,25
fk_keywords,2026-04,ogdj11,OG DJ-11,jhumki with ear chain,284,9.472,25
fk_keywords,2026-04,bangle4,BANGLE-4,jhumka chain set,151,16.7575,24
fk_keywords,2026-04,dj14b,DJ-14 Bahubali,ghungroo bangles golden chuda,70,33.9,24
fk_keywords,2026-04,dj8,DJ-8,jhumka chain,219,10.865,24
fk_keywords,2026-04,dj8,DJ-8,silver jhumka for women,279,8.72,24
fk_keywords,2026-04,fk-dj-2,DJ-2,ghungroo bangles golden chuda,94,27.06,24
fk_keywords,2026-04,fk-dj-2,DJ-2,jwellery jewellery set,58,33.93,24
fk_keywords,2026-04,fk-dj-2,DJ-2,rajasthani ghungroo bangle set,94,28.4633,24
fk_keywords,2026-04,fk-dj-3,DJ-3,jhumka with hair chain,408,5.85,24
fk_keywords,2026-04,fk-dj-3,DJ-3,silver jhumka for women,298,8.14,24
fk_keywords,2026-04,fk-dn-8-green,DN-8-GREEN,rajasthani ghungroo bangle set,64,38.35,24
fk_keywords,2026-04,fk-e-17,E-17,jhumka key ring,264,9.79,24
fk_keywords,2026-04,fk-e-26,E-26,bahubali earrings set,442,5.518,24
fk_keywords,2026-04,fk-j-7-bahubali,J-7 Bahubali,ear chain for women,44,53.6,24
fk_keywords,2026-04,fk-nj2,NJ2,muthu jhumki,477,4.7633,24
fk_keywords,2026-04,fk-oc1,OC1,antique jhumka for women,104,22.6,24
fk_keywords,2026-04,fk-oc1,OC1,jhumka chain,242,9.46,24
fk_keywords,2026-04,nj-mini,NJ Mini,bahubali earrings set,446,5.518,24
fk_keywords,2026-04,ogdj14,OG DJ-14,silver jhumka for women,296,8.14,24
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,bangle set,121,19.13,23
fk_keywords,2026-04,dj5b2,DJ-5 Bahu (2),heavy earrings for women,1508,1.422,23
fk_keywords,2026-04,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,long jhumka for women,543,4.1867,23
fk_keywords,2026-04,fk-nj-3,NJ-3,black jhumka for women,94,24.37,23
fk_keywords,2026-04,fk-nj2,NJ2,silver jhumka for women,270,8.72,23
fk_keywords,2026-04,fk-oc1,OC1,bahubali earrings,205,10.285,23
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),jhumka with hair chain,395,5.85,23
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),antique jhumka for women,103,22.6,23
fk_keywords,2026-04,dj8,DJ-8,jhumki with ear chain,230,7.9233,22
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,chain earrings for women heavy jhumka,365,6.5767,22
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,bahubali jhumka,388,5.695,22
fk_keywords,2026-04,fk-dn-8-green,DN-8-GREEN,ghungroo bangles golden chuda,64,33.9,22
fk_keywords,2026-04,fk-dn-8-purple,DN-8-PURPLE,kan kempu jhumka earrings,111,19.83,22
fk_keywords,2026-04,fk-e-17,E-17,chain earrings for women heavy jhumka,521,4.345,22
fk_keywords,2026-04,fk-e-26,E-26,jhumka,300,7.5533,22
fk_keywords,2026-04,fk-e-26,E-26,muthu jhumki,436,4.836,22
fk_keywords,2026-04,fk-nj-3,NJ-3,jhumka with hair chain,371,5.85,22
fk_keywords,2026-04,fk-nj2,NJ2,kashmiri long jhumka earrings for women combo,300,7.35,22
fk_keywords,2026-04,nj-mini,NJ Mini,bangle set,117,19.13,22
fk_keywords,2026-04,nj-mini,NJ Mini,silver jhumka for women,263,8.72,22
fk_keywords,2026-04,njo2,NJO-2 Silver Bahubali,jhumka for women gold,1513,1.495,22
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,bangle set,110,19.13,21
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,kashmiri long jhumka earrings for women combo,290,7.35,21
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,ghungroo bangles golden chuda,159,13.38,21
fk_keywords,2026-04,fk-dj-3,DJ-3,heavy jhumka for women,1497,1.3878,21
fk_keywords,2026-04,fk-dn-8-pink,DN-8-PINK,silver jhumka for women,256,8.14,21
fk_keywords,2026-04,fk-dn-8-purple,DN-8-PURPLE,jhumka,329,6.4375,21
fk_keywords,2026-04,fk-e-17,E-17,bangles set,193,10.68,21
fk_keywords,2026-04,fk-nj-3,NJ-3,earrings jhumka heavy kashmiri,279,5.88,21
fk_keywords,2026-04,fk-nj2,NJ2,bangle set,111,19.13,21
fk_keywords,2026-04,fk-oc2,OC2,bahubali jhumki,68,30.11,21
fk_keywords,2026-04,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),bahubali jhumka,347,11.3933,21
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),bangles set,201,7.655,21
fk_keywords,2026-04,fk-pmc1,PMC1,ear chain for women,40,53.6,21
fk_keywords,2026-04,nj-mini,NJ Mini,chain earrings,906,2.395,21
fk_keywords,2026-04,ogdj11,OG DJ-11,bahubali earrings,161,12.3167,21
fk_keywords,2026-04,dj8,DJ-8,jhumka key ring,192,9.79,20
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,hair earrings,797,2.4933,20
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,jhumka with side chain,1429,1.4171,20
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,muthu jhumki,542,3.898,20
fk_keywords,2026-04,fk-nj2,NJ2,bahubali earrings set,427,5.518,20
fk_keywords,2026-04,fk-oc1,OC1,muthu jhumki,351,4.7633,20
fk_keywords,2026-04,fk-oc1,OC1,silver jhumka for women,237,8.72,20
fk_keywords,2026-04,fk-og-dj-12-green,OG DJ-12 GREEN,jwellery jewellery set,58,28.1217,20
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),chain earrings,664,3.1,20
fk_keywords,2026-04,fk-yj3,YJ3,ear chain for women,38,53.6,20
fk_keywords,2026-04,nj-mini,NJ Mini,chain earrings for women heavy jhumka,353,5.4675,20
fk_keywords,2026-04,nj-mini,NJ Mini,jhumka chain set,129,14.46,20
fk_keywords,2026-04,ogdj14,OG DJ-14,kashmiri long jhumka earrings for women combo,270,7.35,20
fk_keywords,2026-04,bangle,BANGLE-5 FIVE,chain earrings,755,2.57,19
fk_keywords,2026-04,bangle4,BANGLE-4,jhumki with ear chain,151,11.455,19
fk_keywords,2026-04,dj14b,DJ-14 Bahubali,earrings jhumka heavy kashmiri,248,5.88,19
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,jhumka with hair chain,326,5.85,19
fk_keywords,2026-04,fk-dj-3,DJ-3,earrings jhumka heavy kashmiri,194,9.7,19
fk_keywords,2026-04,fk-dj-3,DJ-3,ghungroo bangles golden chuda,142,13.38,19
fk_keywords,2026-04,fk-dn-5-purple,DN-5-PURPLE,bangle set,99,19.13,19
fk_keywords,2026-04,fk-dn-8-purple,DN-8-PURPLE,bahubali earrings,228,8.8367,19
fk_keywords,2026-04,fk-dn-8-red,DN-8-RED,jhumka gold,429,4.03,19
fk_keywords,2026-04,fk-e-17,E-17,hoop jhumka earrings,417,4.865,19
fk_keywords,2026-04,fk-j-7-bahubali,J-7 Bahubali,jhumka chain set,102,18.8633,19
fk_keywords,2026-04,fk-nj2,NJ2,jhumka key ring,186,9.79,19
fk_keywords,2026-04,fk-nj3,NJ3,bahubali jhumka,82,22.79,19
fk_keywords,2026-04,fk-nj3,NJ3,jhumka chain,169,10.8733,19
fk_keywords,2026-04,fk-nj3,NJ3,kan kempu jhumka earrings,118,16.7767,19
fk_keywords,2026-04,fk-oc2,OC2,ear chain for women,36,53.6,19
fk_keywords,2026-04,nj-sm,NJ Small,bahubali earrings set,494,3.84,19
fk_keywords,2026-04,nj-sm,NJ Small,heavy earrings for women,1362,1.422,19
fk_keywords,2026-04,bangle4,BANGLE-4,antique jhumka for women,79,22.6,18
fk_keywords,2026-04,bangle4,BANGLE-4,bahubali jhumki,202,7.7933,18
fk_keywords,2026-04,coin-fk,Coin Pearl Choker,gold jhumki,1263,1.36,18
fk_keywords,2026-04,dj1b,Bahubali DJ1 Small,earrings chain,1043,1.75,18
fk_keywords,2026-04,dj5b2,DJ-5 Bahu (2),jhumka for women gold,1258,1.495,18
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,bahubali jhumka,324,5.695,18
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,earrings jhumka heavy kashmiri,270,5.88,18
fk_keywords,2026-04,fk-dj-1-small,DJ-1-SMALL,silver jhumka for women,218,8.14,18
fk_keywords,2026-04,fk-dj-2-bahubali,DJ-2 Bahubali,jhumkas earrings,1041,1.63,18
fk_keywords,2026-04,fk-dj-3,DJ-3,kashmiri long jhumka earrings for women combo,246,7.35,18
fk_keywords,2026-04,fk-dj-3,DJ-3,stone jhumka earrings women traditional,145,12.25,18
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,earrings jhumka heavy,122,14.48,18
fk_keywords,2026-04,fk-dn-5-purple,DN-5-PURPLE,earrings jhumka heavy,187,8.27,18
fk_keywords,2026-04,fk-e-17,E-17,bahubali earrings set,287,6.1625,18
fk_keywords,2026-04,fk-e-17,E-17,earrings jhumka heavy kashmiri,226,5.88,18
fk_keywords,2026-04,fk-gb2,GB2,jhumka for women,90,17.815,18
fk_keywords,2026-04,fk-jc-1-2,JC-1.2,jhumka for women,133,13.785,18
fk_keywords,2026-04,fk-jc-1-2,JC-1.2,jhumki with ear chain,187,9.472,18
fk_keywords,2026-04,fk-nj-3,NJ-3,chain earrings,613,2.9,18
fk_keywords,2026-04,fk-nj2,NJ2,chain earrings for women heavy jhumka,445,4.345,18
fk_keywords,2026-04,fk-nj3,NJ3,kashmiri long jhumka earrings for women combo,216,8.79,18
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),earrings chain,1196,1.53,18
fk_keywords,2026-04,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),jhumka with side chain,1196,1.47,18
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),rajasthani ghungroo bangle,648,2.616,18
fk_keywords,2026-04,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),viral ghungroo bangles,452,4.03,18
fk_keywords,2026-04,fk-yj3,YJ3,jwellery jewellery set,37,48.43,18
